gene_name,gene_id
RP1_111D6.2,ENSG00000225924
RP1_111D6.3,ENSG00000228408
RP11_11K13.1,ENSG00000258683
RP11_11L12.2,ENSG00000181705
RP11_11M20.2,ENSG00000235018
RP11_11N5.1,ENSG00000250829
RP11_11N5.3,ENSG00000272218
RP11_11N6.1,ENSG00000251401
RP11_11N7.4,ENSG00000273175
RP11_11N9.4,ENSG00000247134
RP11_120A1.1,ENSG00000250243
RP11_120B7.1,ENSG00000244245
RP11_120C12.3,ENSG00000234756
RP11_120D5.1,ENSG00000234129
RP11_120E13.1,ENSG00000226134
RP11_120E5.2,ENSG00000237191
RP11_120I21.2,ENSG00000254202
RP11_120I21.3,ENSG00000253362
RP11_120J1.1,ENSG00000225472
RP11_120J4.1,ENSG00000214657
RP11_120K18.2,ENSG00000260757
RP11_120K18.3,ENSG00000261245
RP11_120K24.3,ENSG00000267868
RP11_120K24.4,ENSG00000269356
RP11_120K24.5,ENSG00000269376
RP11_120K9.2,ENSG00000259684
RP11_120M18.2,ENSG00000267009
RP11_120M18.5,ENSG00000267461
RP11_1212A22.1,ENSG00000205746
RP11_1217F2.1,ENSG00000235095
RP11_1217F2.10,ENSG00000228851
RP11_1217F2.13,ENSG00000234671
RP11_1217F2.15,ENSG00000234089
RP11_1217F2.3,ENSG00000231537
RP11_1217F2.7,ENSG00000224880
RP11_1217F2.9,ENSG00000236692
RP11_121A14.2,ENSG00000235204
RP11_121A14.3,ENSG00000227200
RP11_121A8.1,ENSG00000272908
RP11_121C1.1,ENSG00000240572
RP11_121C2.2,ENSG00000259959
RP11_121E16.1,ENSG00000258100
RP11_121G22.3,ENSG00000257467
RP11_121J20.1,ENSG00000255714
RP11_121L10.3,ENSG00000214391
RP11_121L11.2,ENSG00000250716
RP11_121L11.3,ENSG00000249830
RP11_121M22.1,ENSG00000175773
RP11_121P10.1,ENSG00000236075
RP11_1220K2.2,ENSG00000257743
RP11_1223D19.1,ENSG00000261760
RP11_122A21.2,ENSG00000250267
RP11_122C21.1,ENSG00000253901
RP11_122C21.4,ENSG00000271202
RP11_122C5.1,ENSG00000249911
RP11_122C5.2,ENSG00000248577
RP11_122C5.3,ENSG00000250629
RP11_122D10.1,ENSG00000259280
RP11_122F24.1,ENSG00000250974
RP11_122G11.1,ENSG00000270763
RP11_122G18.5,ENSG00000235477
RP11_122G18.7,ENSG00000215840
RP11_122G18.8,ENSG00000273075
RP11_122K13.12,ENSG00000235245
RP11_122K13.14,ENSG00000270235
RP11_122K13.7,ENSG00000226699
RP11_122L4.1,ENSG00000254067
RP11_122M14.1,ENSG00000231057
RP11_122M14.3,ENSG00000226868
RP11_1236K1.11,ENSG00000254700
RP11_1236K1.8,ENSG00000254923
RP11_123B3.2,ENSG00000235939
RP11_123C21.1,ENSG00000182625
RP11_123C21.2,ENSG00000270986
RP11_123C5.5,ENSG00000271129
RP11_123G9.1,ENSG00000232115
RP11_123H22.1,ENSG00000234551
RP11_123I22.1,ENSG00000265378
RP11_123J14.1,ENSG00000242727
RP11_123J14.4,ENSG00000270244
RP11_123K19.1,ENSG00000224842
RP11_123K19.2,ENSG00000238010
RP11_123K3.4,ENSG00000258830
RP11_123M21.1,ENSG00000257948
RP11_123M21.2,ENSG00000257564
RP11_123M6.2,ENSG00000258663
RP11_123N4.4,ENSG00000225078
RP11_123O10.3,ENSG00000257083
RP11_123O10.4,ENSG00000256248
RP11_123O1.1,ENSG00000233689
RP11_123O22.1,ENSG00000250064
RP11_1246C19.1,ENSG00000273230
RP11_124A7.1,ENSG00000239627
RP11_124B13.1,ENSG00000253880
RP11_124D2.1,ENSG00000240131
RP11_124D2.3,ENSG00000259018
RP11_124D2.7,ENSG00000270433
RP11_124D9.1,ENSG00000241815
RP11_124G5.1,ENSG00000242729
RP11_124G5.2,ENSG00000255563
RP11_124G5.3,ENSG00000255388
RP11_124I4.2,ENSG00000228231
RP11_124K4.1,ENSG00000260338
RP11_124N14.3,ENSG00000234961
RP11_124N19.3,ENSG00000262198
RP11_124N2.1,ENSG00000250012
RP11_124N3.2,ENSG00000251487
RP11_124N3.3,ENSG00000249174
RP11_124O11.1,ENSG00000234944
RP11_124O11.2,ENSG00000229630
RP11_1250I15.3,ENSG00000271771
RP11_1252D15.1,ENSG00000266931
RP11_1252I4.2,ENSG00000250101
RP11_1258F18.1,ENSG00000251460
RP11_1259L22.1,ENSG00000253698
RP11_1259L22.2,ENSG00000271681
RP11_125B21.2,ENSG00000236404
RP11_125D12.1,ENSG00000231178
RP11_125D12.2,ENSG00000234777
RP11_125H8.1,ENSG00000258988
RP11_125K10.5,ENSG00000228165
RP11_125M16.1,ENSG00000234015
RP11_125N22.1,ENSG00000257933
RP11_125N22.2,ENSG00000258368
RP11_125N22.3,ENSG00000257899
RP11_125N22.4,ENSG00000257794
RP11_125O18.1,ENSG00000248491
RP11_125O5.2,ENSG00000257062
RP11_125P18.1,ENSG00000234435
RP11_1260E13.1,ENSG00000262920
RP11_1260E13.2,ENSG00000262294
RP11_1260E13.3,ENSG00000262558
RP11_1260E13.4,ENSG00000262061
RP11_1263C18.1,ENSG00000273238
RP11_1267H10.1,ENSG00000251101
RP11_1267H10.2,ENSG00000249472
RP11_1267H10.3,ENSG00000251074
RP11_1267H10.4,ENSG00000248635
RP11_126D17.1,ENSG00000235685
RP11_126F18.2,ENSG00000259696
RP11_126K1.2,ENSG00000232671
RP11_126K15.1,ENSG00000265380
RP11_126K1.6,ENSG00000237976
RP11_126K1.8,ENSG00000224645
RP11_126K1.9,ENSG00000273481
RP11_126L15.4,ENSG00000236305
RP11_126M14.1,ENSG00000219619
RP11_126O1.2,ENSG00000267579
RP11_126O1.4,ENSG00000267476
RP11_126O1.5,ENSG00000267226
RP11_126O22.1,ENSG00000232111
RP11_1275H24.1,ENSG00000234432
RP11_1275H24.2,ENSG00000272953
RP11_1275H24.3,ENSG00000273084
RP11_1277A3.1,ENSG00000247679
RP11_1277A3.2,ENSG00000246596
RP11_1277A3.3,ENSG00000272459
RP11_1277H1.3,ENSG00000263337
RP11_127B1.1,ENSG00000256138
RP11_127B16.1,ENSG00000220908
RP11_127B20.2,ENSG00000273156
RP11_127B20.3,ENSG00000272677
RP11_127H13.1,ENSG00000270569
RP11_127H5.1,ENSG00000253350
RP11_127I20.5,ENSG00000267077
RP11_127I20.7,ENSG00000266994
RP11_127L20.3,ENSG00000228261
RP11_127L20.5,ENSG00000270075
RP11_127L21.1,ENSG00000235201
RP11_127O4.2,ENSG00000237761
RP11_127O4.3,ENSG00000225768
RP11_1280N14.3,ENSG00000251634
RP11_1281K21.1,ENSG00000237961
RP11_1281K21.10,ENSG00000268967
RP11_1281K21.2,ENSG00000249828
RP11_1281K21.3,ENSG00000249079
RP11_1281K21.6,ENSG00000268736
RP11_1281K21.7,ENSG00000248946
RP11_1281K21.9,ENSG00000269848
RP11_128A17.1,ENSG00000259460
RP11_128A6.3,ENSG00000242162
RP11_128B16.3,ENSG00000236894
RP11_128D14.1,ENSG00000265425
RP11_128I7.1,ENSG00000232590
RP11_128L5.1,ENSG00000253266
RP11_128M1.1,ENSG00000226644
RP11_128P10.1,ENSG00000257579
RP11_128P17.1,ENSG00000267425
RP11_128P17.2,ENSG00000267051
RP11_128P17.3,ENSG00000267564
RP11_128P17.4,ENSG00000273119
RP11_1292F20.1,ENSG00000259822
RP11_1293J14.1,ENSG00000271868
RP11_1299A16.1,ENSG00000249764
RP11_1299A16.3,ENSG00000260641
RP11_129B22.1,ENSG00000241111
RP11_129B9.1,ENSG00000237774
RP11_129B9.2,ENSG00000257121
RP11_129H15.1,ENSG00000220326
RP11_129H15.3,ENSG00000219135
RP11_129H15.4,ENSG00000217139
RP11_129I19.2,ENSG00000259757
RP11_129J12.1,ENSG00000228778
RP11_129J12.2,ENSG00000257582
RP11_129K12.1,ENSG00000272334
RP11_129K12.3,ENSG00000272127
RP11_129K12.4,ENSG00000271835
RP11_129M6.1,ENSG00000251363
RP11_129O7.2,ENSG00000228667
RP11_12A16.3,ENSG00000227068
RP11_12A20.2,ENSG00000170217
RP11_12A20.4,ENSG00000229198
RP11_12A20.6,ENSG00000233172
RP11_12A20.7,ENSG00000236233
RP11_12A20.8,ENSG00000223983
RP11_12A2.1,ENSG00000218565
RP11_12A2.3,ENSG00000238099
RP11_12C17.2,ENSG00000233271
RP11_12D16.2,ENSG00000254699
RP11_12D24.10,ENSG00000272866
RP11_12D24.6,ENSG00000231967
RP11_12D24.7,ENSG00000214190
RP11_12D5.2,ENSG00000226199
RP11_12D5.3,ENSG00000232834
RP11_12D5.4,ENSG00000228345
RP11_12D5.5,ENSG00000233243
RP11_12D5.6,ENSG00000224589
RP11_12J10.3,ENSG00000258539
RP11_12K11.1,ENSG00000239227
RP11_12K11.2,ENSG00000240033
RP11_12K22.1,ENSG00000250775
RP11_12K6.2,ENSG00000258235
RP11_12L8.1,ENSG00000228127
RP11_12L8.2,ENSG00000271143
RP11_12M5.1,ENSG00000243062
RP11_12M5.3,ENSG00000229407
RP11_12M5.4,ENSG00000231966
RP11_12M9.3,ENSG00000237214
RP11_12M9.4,ENSG00000213857
RP11_12N13.1,ENSG00000244429
RP11_12N13.2,ENSG00000242326
RP11_12N13.4,ENSG00000242456
RP11_12N13.6,ENSG00000240084
RP11_12P19.1,ENSG00000248156
RP11_12P19.2,ENSG00000250099
RP11_130C19.1,ENSG00000229875
RP11_130C19.3,ENSG00000227914
RP11_130C6.1,ENSG00000273077
RP11_130F10.1,ENSG00000250131
RP11_130L8.1,ENSG00000270100
RP11_130L8.2,ENSG00000269976
RP11_130N24.2,ENSG00000271589
RP11_1319K7.1,ENSG00000179978
RP11_131H24.4,ENSG00000258987
RP11_131J3.1,ENSG00000224698
RP11_131J4.12,ENSG00000255493
RP11_131K17.1,ENSG00000248750
RP11_131K5.1,ENSG00000266744
RP11_131K5.2,ENSG00000265494
RP11_131L12.2,ENSG00000270482
RP11_131L23.1,ENSG00000223653
RP11_131L23.2,ENSG00000273264
RP11_131N11.4,ENSG00000254271
RP11_1324A7.2,ENSG00000270957
RP11_1325J9.1,ENSG00000249380
RP11_132A1.3,ENSG00000232301
RP11_132A1.4,ENSG00000232445
RP11_132E11.2,ENSG00000237153
RP11_132E11.3,ENSG00000226470
RP11_132E11.4,ENSG00000237083
RP11_132G19.3,ENSG00000231978
RP11_132J14.3,ENSG00000271484
RP11_132M7.2,ENSG00000219604
RP11_132M7.3,ENSG00000228290
RP11_132N15.1,ENSG00000225058
RP11_132N15.2,ENSG00000236412
RP11_132N15.3,ENSG00000224187
RP11_1334A24.6,ENSG00000248996
RP11_1336O20.2,ENSG00000249690
RP11_1338A24.1,ENSG00000250915
RP11_133F8.2,ENSG00000249776
RP11_133G22.1,ENSG00000249336
RP11_133I21.2,ENSG00000233464
RP11_133K1.1,ENSG00000244705
RP11_133K1.2,ENSG00000259288
RP11_133K1.6,ENSG00000259198
RP11_133K1.7,ENSG00000260648
RP11_133L14.2,ENSG00000256626
RP11_133L14.5,ENSG00000256803
RP11_133L19.1,ENSG00000259620
RP11_133L19.2,ENSG00000259636
RP11_133N21.10,ENSG00000257964
RP11_133N21.12,ENSG00000257570
RP11_133N21.7,ENSG00000257243
RP11_133O22.6,ENSG00000235481
RP11_1348G14.1,ENSG00000240634
RP11_1348G14.4,ENSG00000251417
RP11_1348G14.5,ENSG00000260796
RP11_1348G14.6,ENSG00000270424
RP11_134C1.1,ENSG00000150732
RP11_134D3.1,ENSG00000232190
RP11_134D3.2,ENSG00000261363
RP11_134E15.1,ENSG00000258619
RP11_134E15.2,ENSG00000259086
RP11_134F2.2,ENSG00000236524
RP11_134G8.2,ENSG00000227048
RP11_134G8.6,ENSG00000242150
RP11_134G8.7,ENSG00000224536
RP11_134G8.8,ENSG00000224818
RP11_134J21.1,ENSG00000231243
RP11_134K1.2,ENSG00000212695
RP11_134K1.3,ENSG00000235389
RP11_134K13.2,ENSG00000232389
RP11_134K13.4,ENSG00000271967
RP11_134L10.1,ENSG00000272941
RP11_134L4.2,ENSG00000231316
RP11_134N1.2,ENSG00000256084
RP11_134N8.2,ENSG00000270719
RP11_134O21.1,ENSG00000254319
RP11_134P9.3,ENSG00000231507
RP11_135A1.2,ENSG00000232874
RP11_135A1.3,ENSG00000229964
RP11_135A24.2,ENSG00000229327
RP11_135A24.4,ENSG00000233825
RP11_135D11.2,ENSG00000235140
RP11_135J2.3,ENSG00000223842
RP11_135J2.4,ENSG00000228063
RP11_135L13.4,ENSG00000265263
RP11_135M8__A.1,ENSG00000217483
RP11_1360M22.2,ENSG00000259769
RP11_1365D11.1,ENSG00000250892
RP11_136B18.1,ENSG00000232989
RP11_136B18.2,ENSG00000234464
RP11_136C24.1,ENSG00000232375
RP11_136C24.2,ENSG00000227245
RP11_136F16.1,ENSG00000258225
RP11_136F16.2,ENSG00000257220
RP11_136H13.1,ENSG00000250587
RP11_136H13.2,ENSG00000250118
RP11_136H19.1,ENSG00000267667
RP11_136I13.1,ENSG00000250613
RP11_136I13.2,ENSG00000248419
RP11_136I14.2,ENSG00000256281
RP11_136I14.3,ENSG00000257087
RP11_136I14.4,ENSG00000255903
RP11_136I14.5,ENSG00000255689
RP11_136K14.1,ENSG00000232891
RP11_136K14.2,ENSG00000224029
RP11_136K14.3,ENSG00000226599
RP11_136K7.1,ENSG00000249981
RP11_136K7.2,ENSG00000250387
RP11_136K7.3,ENSG00000253985
RP11_136O12.2,ENSG00000253111
RP11_1376P16.1,ENSG00000266654
RP11_1376P16.2,ENSG00000265678
RP11_1379J22.2,ENSG00000244945
RP11_1379J22.5,ENSG00000250999
RP11_137D19.1,ENSG00000232576
RP11_137F15.1,ENSG00000225116
RP11_137H2.4,ENSG00000226659
RP11_137H2.6,ENSG00000271738
RP11_137J7.2,ENSG00000236822
RP11_137J7.3,ENSG00000270983
RP11_137L10.5,ENSG00000237139
RP11_137L10.6,ENSG00000221817
RP11_137N23.1,ENSG00000257043
RP11_138A23.1,ENSG00000248552
RP11_138A23.2,ENSG00000250180
RP11_138A9.1,ENSG00000271204
RP11_138A9.2,ENSG00000273319
RP11_138B4.1,ENSG00000250658
RP11_138C24.2,ENSG00000264246
RP11_138C9.1,ENSG00000264558
RP11_138E16.1,ENSG00000259602
RP11_138E2.1,ENSG00000270755
RP11_138E9.2,ENSG00000264876
RP11_138H10.2,ENSG00000259761
RP11_138H11.1,ENSG00000268873
RP11_138H14.1,ENSG00000214366
RP11_138H8.2,ENSG00000259532
RP11_138H8.3,ENSG00000259624
RP11_138H8.4,ENSG00000259452
RP11_138H8.6,ENSG00000259744
RP11_138H8.7,ENSG00000267539
RP11_138I1.2,ENSG00000264739
RP11_138I1.3,ENSG00000266651
RP11_138I1.4,ENSG00000265401
RP11_138I17.1,ENSG00000248869
RP11_138I18.1,ENSG00000271360
RP11_138I18.2,ENSG00000271046
RP11_138J23.1,ENSG00000251026
RP11_138M12.1,ENSG00000228704
RP11_138P22.1,ENSG00000266527
RP11_1391J7.1,ENSG00000250397
RP11_1394O16.1,ENSG00000270555
RP11_1396O13.1,ENSG00000242034
RP11_1396O13.13,ENSG00000219492
RP11_1396O13.14,ENSG00000188438
RP11_1396O13.15,ENSG00000232773
RP11_1396O13.2,ENSG00000244004
RP11_1396O13.22,ENSG00000249443
RP11_1398P2.1,ENSG00000244459
RP11_1399P15.1,ENSG00000273445
RP11_139B1.1,ENSG00000257476
RP11_139E19.2,ENSG00000257738
RP11_139F4.2,ENSG00000259688
RP11_139F9.1,ENSG00000253610
RP11_139G7.1,ENSG00000253340
RP11_139H15.1,ENSG00000225973
RP11_139I14.2,ENSG00000237390
RP11_139J15.5,ENSG00000234244
RP11_139J15.7,ENSG00000271786
RP11_139K1.2,ENSG00000227560
RP11_139K4.1,ENSG00000241098
RP11_139K4.2,ENSG00000244247
RP11_139K4.4,ENSG00000244199
RP11_13A1.1,ENSG00000246363
RP11_13A1.2,ENSG00000257629
RP11_13A1.3,ENSG00000257156
RP11_13E1.5,ENSG00000232462
RP11_13E5.2,ENSG00000237208
RP11_13G14.4,ENSG00000247213
RP11_13J10.1,ENSG00000269707
RP11_13J8.1,ENSG00000232719
RP11_13K12.1,ENSG00000267506
RP11_13K12.2,ENSG00000267665
RP11_13K12.5,ENSG00000267466
RP11_13L2.1,ENSG00000249305
RP11_13N12.1,ENSG00000253496
RP11_13N12.2,ENSG00000253184
RP11_13N13.2,ENSG00000263350
RP11_13N13.5,ENSG00000264188
RP11_13N13.6,ENSG00000265656
RP11_13P5.1,ENSG00000224478
RP11_13P5.2,ENSG00000233682
RP11_1406H17.1,ENSG00000269908
RP11_1407O15.2,ENSG00000174093
RP11_1407O15.3,ENSG00000270399
RP11_140A10.3,ENSG00000235010
RP11_140C18.2,ENSG00000237553
RP11_140C5.3,ENSG00000271237
RP11_140H17.1,ENSG00000260108
RP11_140I16.2,ENSG00000254216
RP11_140I16.3,ENSG00000272343
RP11_140I24.1,ENSG00000258779
RP11_140K17.2,ENSG00000186328
RP11_140K17.3,ENSG00000272288
RP11_140L24.3,ENSG00000255074
RP11_140M13.1,ENSG00000251416
RP11_1415C14.1,ENSG00000251007
RP11_1415C14.2,ENSG00000250867
RP11_1415C14.3,ENSG00000253816
RP11_1415C14.4,ENSG00000254701
RP11_141A19.1,ENSG00000229846
RP11_141A19.2,ENSG00000230114
RP11_141B14.1,ENSG00000270019
RP11_141C7.3,ENSG00000271662
RP11_141C7.4,ENSG00000272792
RP11_141E13.1,ENSG00000249998
RP11_141J10.1,ENSG00000232086
RP11_141J10.2,ENSG00000223966
RP11_141J13.3,ENSG00000262921
RP11_141J13.5,ENSG00000261863
RP11_141M1.1,ENSG00000227911
RP11_141M1.3,ENSG00000230490
RP11_141M3.5,ENSG00000273328
RP11_141O11.1,ENSG00000250066
RP11_141O15.1,ENSG00000261113
RP11_141P6.1,ENSG00000250076
RP11_142A12.1,ENSG00000260580
RP11_142A22.4,ENSG00000272727
RP11_142A23.1,ENSG00000253317
RP11_142A5.1,ENSG00000235450
RP11_142C4.4,ENSG00000254877
RP11_142C4.5,ENSG00000254786
RP11_142C4.6,ENSG00000255240
RP11_142G1.1,ENSG00000260478
RP11_142G1.2,ENSG00000260887
RP11_142G1.3,ENSG00000260975
RP11_142G7.2,ENSG00000226985
RP11_142I20.1,ENSG00000267313
RP11_142I2.1,ENSG00000271022
RP11_142J21.1,ENSG00000259360
RP11_142J21.2,ENSG00000259740
RP11_142L1.1,ENSG00000242190
RP11_142L1.3,ENSG00000240404
RP11_142L4.2,ENSG00000236792
RP11_142L4.3,ENSG00000226723
RP11_142M10.2,ENSG00000229751
RP11_142O6.1,ENSG00000266371
RP11_1437A8.2,ENSG00000260414
RP11_1437A8.3,ENSG00000260419
RP11_1437A8.4,ENSG00000260827
RP11_1437A8.5,ENSG00000261009
RP11_1437A8.6,ENSG00000261507
RP11_1437A8.7,ENSG00000263204
RP11_143A12.3,ENSG00000250198
RP11_143A22.1,ENSG00000223633
RP11_143E21.1,ENSG00000242963
RP11_143E21.6,ENSG00000259862
RP11_143G3.1,ENSG00000234712
RP11_143H17.1,ENSG00000235991
RP11_143I21.1,ENSG00000261842
RP11_143J12.2,ENSG00000266053
RP11_143J12.3,ENSG00000263847
RP11_143J24.1,ENSG00000259647
RP11_143K11.1,ENSG00000260248
RP11_143K11.5,ENSG00000264860
RP11_143M1.2,ENSG00000225655
RP11_143M1.3,ENSG00000227917
RP11_143M1.4,ENSG00000231808
RP11_143M1.7,ENSG00000144140
RP11_143N13.1,ENSG00000260762
RP11_143N13.2,ENSG00000260201
RP11_143P4.2,ENSG00000232130
RP11_144A16.1,ENSG00000234138
RP11_144A16.2,ENSG00000237625
RP11_144A16.5,ENSG00000227084
RP11_144C15.1,ENSG00000232830
RP11_144C9.1,ENSG00000241526
RP11_144F15.1,ENSG00000257545
RP11_144G16.1,ENSG00000224301
RP11_144G6.10,ENSG00000227310
RP11_144G6.12,ENSG00000254929
RP11_144G6.13,ENSG00000270369
RP11_144G6.4,ENSG00000224919
RP11_144G7.2,ENSG00000255467
RP11_144L1.4,ENSG00000236656
RP11_144L1.8,ENSG00000231434
RP11_144N1.1,ENSG00000262904
RP11_144O23.20,ENSG00000256657
RP11_144O23.8,ENSG00000256651
RP11_145A3.1,ENSG00000227496
RP11_145A3.2,ENSG00000226349
RP11_145A3.4,ENSG00000234112
RP11_145B3.2,ENSG00000229661
RP11_145E17.2,ENSG00000223729
RP11_145E5.5,ENSG00000264545
RP11_145G20.1,ENSG00000248510
RP11_145H9.3,ENSG00000228718
RP11_145M4.1,ENSG00000241042
RP11_145M4.2,ENSG00000235215
RP11_145M4.3,ENSG00000237352
RP11_145M9.2,ENSG00000239255
RP11_145M9.4,ENSG00000269728
RP11_145M9.5,ENSG00000272699
RP11_145M9.6,ENSG00000272660
RP11_145O15.2,ENSG00000254491
RP11_145O15.3,ENSG00000255069
RP11_145P16.3,ENSG00000270523
RP11_146D12.2,ENSG00000240240
RP11_146D12.5,ENSG00000224681
RP11_146D12.6,ENSG00000234812
RP11_146E13.3,ENSG00000258198
RP11_146E13.4,ENSG00000258188
RP11_146E23.2,ENSG00000253283
RP11_146F11.1,ENSG00000261840
RP11_146F11.2,ENSG00000260113
RP11_146F11.3,ENSG00000261680
RP11_146F11.4,ENSG00000260678
RP11_146F11.5,ENSG00000260167
RP11_146G7.2,ENSG00000263797
RP11_146I2.1,ENSG00000234261
RP11_146N18.1,ENSG00000267134
RP11_146N23.1,ENSG00000232176
RP11_146N23.4,ENSG00000232978
RP11_146P2.1,ENSG00000263252
RP11_147C23.1,ENSG00000237435
RP11_147G16.1,ENSG00000233290
RP11_147I11.1,ENSG00000228783
RP11_147I3.1,ENSG00000241170
RP11_147K6.1,ENSG00000241853
RP11_147K6.2,ENSG00000251285
RP11_147L13.2,ENSG00000265100
RP11_147L13.7,ENSG00000267708
RP11_147L13.8,ENSG00000267731
RP11_147N17.1,ENSG00000242428
RP11_148B18.1,ENSG00000231363
RP11_148B18.3,ENSG00000226835
RP11_148B18.4,ENSG00000236098
RP11_148B3.1,ENSG00000258018
RP11_148B3.2,ENSG00000258346
RP11_148B6.2,ENSG00000250046
RP11_148E17.1,ENSG00000258028
RP11_148G20.1,ENSG00000228350
RP11_148I19.1,ENSG00000255300
RP11_148K1.10,ENSG00000243433
RP11_148K1.12,ENSG00000244151
RP11_148K14.1,ENSG00000250464
RP11_148L24.1,ENSG00000248174
RP11_148M9.1,ENSG00000260237
RP11_148O21.2,ENSG00000255354
RP11_148O21.3,ENSG00000254774
RP11_148O21.4,ENSG00000255518
RP11_148O21.6,ENSG00000269954
RP11_148O7.2,ENSG00000241777
RP11_149A7.1,ENSG00000249038
RP11_149A7.2,ENSG00000251398
RP11_149B9.2,ENSG00000223742
RP11_149F8.3,ENSG00000268951
RP11_149F8.4,ENSG00000225360
RP11_149F8.5,ENSG00000224267
RP11_149I23.3,ENSG00000232110
RP11_149I2.4,ENSG00000266446
RP11_149I2.5,ENSG00000264801
RP11_149I9.2,ENSG00000263167
RP11_149P14.1,ENSG00000224338
RP11_149P24.1,ENSG00000253248
RP11_14C10.1,ENSG00000259464
RP11_14C10.2,ENSG00000259695
RP11_14C22.3,ENSG00000230998
RP11_14C22.6,ENSG00000230720
RP11_14D22.1,ENSG00000244564
RP11_14D22.2,ENSG00000243993
RP11_14I17.1,ENSG00000251203
RP11_14I17.2,ENSG00000253430
RP11_14I17.3,ENSG00000254362
RP11_14I2.2,ENSG00000243584
RP11_14J7.1,ENSG00000239327
RP11_14J7.6,ENSG00000258573
RP11_14K2.1,ENSG00000241932
RP11_14K3.1,ENSG00000260746
RP11_14K3.2,ENSG00000260134
RP11_14K3.3,ENSG00000260994
RP11_14K3.4,ENSG00000261046
RP11_14K3.7,ENSG00000259791
RP11_14N4.1,ENSG00000271468
RP11_14N7.2,ENSG00000232527
RP11_14N9.2,ENSG00000260126
RP11_14O19.1,ENSG00000230434
RP11_14O19.2,ENSG00000237954
RP11_14P20.1,ENSG00000264265
RP11_150C16.1,ENSG00000257443
RP11_150D20.5,ENSG00000272988
RP11_150D5.2,ENSG00000260983
RP11_150L8.3,ENSG00000259710
RP11_150L8.4,ENSG00000259585
RP11_150O12.1,ENSG00000253161
RP11_150O12.2,ENSG00000253388
RP11_150O12.3,ENSG00000254290
RP11_150O12.4,ENSG00000254306
RP11_150O12.5,ENSG00000254111
RP11_150O12.6,ENSG00000253414
RP11_151A6.4,ENSG00000224356
RP11_151D14.1,ENSG00000236849
RP11_151E14.1,ENSG00000261035
RP11_151F5.2,ENSG00000228053
RP11_151G12.2,ENSG00000237963
RP11_151H2.1,ENSG00000260483
RP11_151H2.3,ENSG00000261813
RP11_151M7.1,ENSG00000219284
RP11_151N17.1,ENSG00000259659
RP11_152C15.1,ENSG00000253173
RP11_152C17.1,ENSG00000241383
RP11_152F13.10,ENSG00000260836
RP11_152F13.3,ENSG00000255769
RP11_152F13.7,ENSG00000259328
RP11_152F13.8,ENSG00000259310
RP11_152H18.3,ENSG00000254665
RP11_152H18.4,ENSG00000254900
RP11_152K4.1,ENSG00000250482
RP11_152K4.2,ENSG00000254138
RP11_152L20.3,ENSG00000260661
RP11_152L7.1,ENSG00000230714
RP11_152L7.2,ENSG00000232100
RP11_152N13.16,ENSG00000272599
RP11_152N13.5,ENSG00000227540
RP11_152O14.1,ENSG00000261749
RP11_152O14.4,ENSG00000261470
RP11_152P17.1,ENSG00000243601
RP11_152P17.2,ENSG00000251003
RP11_152P17.3,ENSG00000253526
RP11_152P23.2,ENSG00000260350
RP11_153F1.1,ENSG00000224613
RP11_153F1.2,ENSG00000230759
RP11_153F5.2,ENSG00000257404
RP11_153F5.3,ENSG00000257389
RP11_153K11.3,ENSG00000233590
RP11_153K16.1,ENSG00000256321
RP11_153K16.2,ENSG00000115934
RP11_153M3.1,ENSG00000257576
RP11_153M7.1,ENSG00000248208
RP11_153M7.3,ENSG00000250771
RP11_153M7.5,ENSG00000249309
RP11_153N17.1,ENSG00000233960
RP11_154B12.3,ENSG00000259177
RP11_154D17.1,ENSG00000233926
RP11_154D3.1,ENSG00000237456
RP11_154D6.1,ENSG00000232295
RP11_154D9.1,ENSG00000257865
RP11_154F14.2,ENSG00000248629
RP11_154H12.2,ENSG00000266924
RP11_154H12.3,ENSG00000267780
RP11_154H17.1,ENSG00000236948
RP11_154H23.3,ENSG00000270562
RP11_154J22.1,ENSG00000259488
RP11_154P18.2,ENSG00000233765
RP11_155D18.12,ENSG00000254782
RP11_155D18.14,ENSG00000272762
RP11_155G14.1,ENSG00000228700
RP11_155G14.5,ENSG00000272601
RP11_155G14.6,ENSG00000240758
RP11_155G15.2,ENSG00000251513
RP11_155G15.3,ENSG00000249977
RP11_155I9.1,ENSG00000257932
RP11_155L15.1,ENSG00000249697
RP11_155O18.6,ENSG00000272100
RP11_156E6.1,ENSG00000259623
RP11_156E8.1,ENSG00000272195
RP11_156F23.2,ENSG00000217776
RP11_156G14.6,ENSG00000227852
RP11_156J23.1,ENSG00000237873
RP11_156K13.1,ENSG00000253944
RP11_156K13.2,ENSG00000253215
RP11_156K13.3,ENSG00000254054
RP11_156L14.1,ENSG00000265702
RP11_156N15.1,ENSG00000251235
RP11_156P1.2,ENSG00000262633
RP11_156P1.3,ENSG00000262879
RP11_157B13.1,ENSG00000268116
RP11_157B13.3,ENSG00000269575
RP11_157B13.6,ENSG00000268079
RP11_157B13.7,ENSG00000267872
RP11_157B13.8,ENSG00000268597
RP11_157B13.9,ENSG00000270191
RP11_157D18.2,ENSG00000235002
RP11_157D23.1,ENSG00000236747
RP11_157D23.2,ENSG00000234191
RP11_157D6.1,ENSG00000271328
RP11_157E14.1,ENSG00000234265
RP11_157E16.1,ENSG00000270207
