gene_name,gene_id
RP24-315D19.4,ENSMUSG00000107481
Gm14293,ENSMUSG00000081481
Mccc1os,ENSMUSG00000086392
Gm12818,ENSMUSG00000082678
Gm14294,ENSMUSG00000081882
Cep131,ENSMUSG00000039781
Gm10774,ENSMUSG00000074846
Gm8344,ENSMUSG00000082228
Gm37471,ENSMUSG00000102156
Gm12816,ENSMUSG00000083011
Acsl4,ENSMUSG00000031278
Gm20650,ENSMUSG00000093768
Gm6802,ENSMUSG00000059229
Gm15727,ENSMUSG00000081274
4930591A17Rik,ENSMUSG00000039138
Gm17300,ENSMUSG00000091021
Exosc10,ENSMUSG00000017264
Nps,ENSMUSG00000073804
Vgll1,ENSMUSG00000031131
RP23-21F2.6,ENSMUSG00000108183
Zfp426,ENSMUSG00000059475
9530022L04Rik,ENSMUSG00000102369
Gm9341,ENSMUSG00000098031
Btf3l4,ENSMUSG00000028568
Gm14841,ENSMUSG00000081986
Gm12770,ENSMUSG00000083568
Gm29448,ENSMUSG00000099641
Olfr802,ENSMUSG00000093866
Gm9732,ENSMUSG00000090440
Slc2a6,ENSMUSG00000036067
Mettl5os,ENSMUSG00000085735
Gm37176,ENSMUSG00000103378
Gm14837,ENSMUSG00000083775
Col7a1,ENSMUSG00000025650
Enkur,ENSMUSG00000026679
4930445B16Rik,ENSMUSG00000091061
Gm14777,ENSMUSG00000080155
Gm17075,ENSMUSG00000091288
Smg9,ENSMUSG00000002210
Sdhaf1,ENSMUSG00000074211
Gm13803,ENSMUSG00000082820
Gm5941,ENSMUSG00000071726
Rpusd4,ENSMUSG00000032044
Gm13229,ENSMUSG00000087076
Gm14353,ENSMUSG00000081589
Sgpp2,ENSMUSG00000032908
Gm7071,ENSMUSG00000083843
Gm38293,ENSMUSG00000103156
Frmpd4,ENSMUSG00000049176
S100a7a,ENSMUSG00000063767
Duox2,ENSMUSG00000068452
Gm11987,ENSMUSG00000084318
Gm14622,ENSMUSG00000081298
Gm11383,ENSMUSG00000082893
Gm5833,ENSMUSG00000100459
4930597A21Rik,ENSMUSG00000086501
Gm21333,ENSMUSG00000100994
Hist2h3c1,ENSMUSG00000093769
Arhgap40,ENSMUSG00000074625
Gm14662,ENSMUSG00000087565
Gm20633,ENSMUSG00000093553
Rps18-ps1,ENSMUSG00000083914
D730045B01Rik,ENSMUSG00000054622
Gm37294,ENSMUSG00000104111
Skint6,ENSMUSG00000087194
Gm20855,ENSMUSG00000095793
Ret,ENSMUSG00000030110
Pmp22,ENSMUSG00000018217
2610044O15Rik8,ENSMUSG00000071302
RP23-320B19.3,ENSMUSG00000108264
Spata2,ENSMUSG00000047030
Olfr389,ENSMUSG00000070383
Pigz,ENSMUSG00000045625
Krt73,ENSMUSG00000063661
Kcnh2,ENSMUSG00000038319
Sfi1,ENSMUSG00000023764
Mif4gd,ENSMUSG00000020743
Sumf1,ENSMUSG00000030101
Ppp1r2,ENSMUSG00000047714
RP24-343A12.3,ENSMUSG00000107154
Mageb18,ENSMUSG00000067649
Gm13804,ENSMUSG00000080802
Gm18547,ENSMUSG00000103237
Gm21998,ENSMUSG00000081779
Gm13451,ENSMUSG00000084285
Gm13806,ENSMUSG00000082862
Gm13265,ENSMUSG00000081367
Gm6982,ENSMUSG00000080737
Gm11546,ENSMUSG00000083227
Gm29235,ENSMUSG00000101186
Ribc1,ENSMUSG00000025257
Gm37072,ENSMUSG00000103680
Cbx3-ps7,ENSMUSG00000059647
Gabbr1,ENSMUSG00000024462
Acox2,ENSMUSG00000021751
Tspan7,ENSMUSG00000058254
RP23-320B19.1,ENSMUSG00000107996
RP24-385J11.1,ENSMUSG00000108088
RP23-320B19.2,ENSMUSG00000107905
Gm608,ENSMUSG00000068284
Gm28272,ENSMUSG00000101038
2610203C22Rik,ENSMUSG00000079671
Tmem181a,ENSMUSG00000038141
Gm9775,ENSMUSG00000101865
Rps19-ps10,ENSMUSG00000089800
Cep44,ENSMUSG00000038215
Gm7584,ENSMUSG00000093537
RP23-93A21.1,ENSMUSG00000108173
Gm29118,ENSMUSG00000101552
Ffar2,ENSMUSG00000051314
Gm8750,ENSMUSG00000092560
Chst2,ENSMUSG00000033350
Gm5753,ENSMUSG00000087021
Rsl1,ENSMUSG00000058900
Ssty2,ENSMUSG00000095302
Stx5a,ENSMUSG00000010110
A830092H15Rik,ENSMUSG00000074664
Gm11988,ENSMUSG00000082459
Gpr171,ENSMUSG00000050075
RP23-162F3.1,ENSMUSG00000106335
Tor1aip1,ENSMUSG00000026466
Exd1,ENSMUSG00000048647
4930550L24Rik,ENSMUSG00000046180
Arc,ENSMUSG00000022602
Smim23,ENSMUSG00000020270
Gm37573,ENSMUSG00000102397
Gm6664,ENSMUSG00000096374
Gm9531,ENSMUSG00000079225
AA645442,ENSMUSG00000086669
Stra6l,ENSMUSG00000028327
Akap17b,ENSMUSG00000059708
Txlnb,ENSMUSG00000039891
Ces1f,ENSMUSG00000031725
Naa10,ENSMUSG00000031388
Fabp7,ENSMUSG00000019874
Gm11989,ENSMUSG00000083553
Tec,ENSMUSG00000029217
Vmn1r127,ENSMUSG00000093890
Gm10104,ENSMUSG00000061845
Ighv1-28,ENSMUSG00000102315
Gm9840,ENSMUSG00000049832
Mrps10,ENSMUSG00000034729
Gm15970,ENSMUSG00000089705
Pnp2,ENSMUSG00000068417
Gm38242,ENSMUSG00000103740
Gm14746,ENSMUSG00000081358
Gm29066,ENSMUSG00000099516
Gm21524,ENSMUSG00000101096
Gm8801,ENSMUSG00000092284
Gm17971,ENSMUSG00000101122
Ostn,ENSMUSG00000052276
E330011M16Rik,ENSMUSG00000103030
Spdye4b,ENSMUSG00000029586
Zfp455,ENSMUSG00000051037
Gls,ENSMUSG00000026103
Gm6211,ENSMUSG00000091577
Gabpa,ENSMUSG00000008976
RP24-478I22.8,ENSMUSG00000107278
Obox4-ps9,ENSMUSG00000093707
1700113H08Rik,ENSMUSG00000047129
Hyal6,ENSMUSG00000029679
Gm12315,ENSMUSG00000085952
Hdac8,ENSMUSG00000067567
Gm6944,ENSMUSG00000098141
RP23-27D8.2,ENSMUSG00000107370
Gm28833,ENSMUSG00000099652
Gm12368,ENSMUSG00000083934
Gm12365,ENSMUSG00000083851
Vmn1r231,ENSMUSG00000050933
Gm12191,ENSMUSG00000083061
Hyal4,ENSMUSG00000029680
Ptx3,ENSMUSG00000027832
Ndufaf4,ENSMUSG00000028261
Gm5342,ENSMUSG00000098017
Gm12534,ENSMUSG00000086517
9330159M07Rik,ENSMUSG00000097177
Arl9,ENSMUSG00000063820
Xkr6,ENSMUSG00000035067
Gm21209,ENSMUSG00000095979
Tnip3,ENSMUSG00000044162
Gm4409,ENSMUSG00000086739
Gm13261,ENSMUSG00000086748
Jmjd8,ENSMUSG00000025736
Ggh,ENSMUSG00000073987
Ap1b1,ENSMUSG00000009090
1810046K07Rik,ENSMUSG00000036027
Gm10169,ENSMUSG00000083669
Gm10524,ENSMUSG00000097141
Gm12142,ENSMUSG00000081847
Gm37724,ENSMUSG00000102917
Trav7-3,ENSMUSG00000096908
2310009B15Rik,ENSMUSG00000079283
Mcf2l,ENSMUSG00000031442
Cct4,ENSMUSG00000007739
Gm11231,ENSMUSG00000082432
Cd180,ENSMUSG00000021624
Lincenc1,ENSMUSG00000078952
Gm11273,ENSMUSG00000079941
RP24-296L6.3,ENSMUSG00000104919
Mapt,ENSMUSG00000018411
Gm2800,ENSMUSG00000084871
Ccdc167,ENSMUSG00000024018
Tchhl1,ENSMUSG00000027908
Gm15305,ENSMUSG00000084344
Gm37690,ENSMUSG00000104345
Gm9114,ENSMUSG00000101371
Gm38369,ENSMUSG00000104426
Gm38316,ENSMUSG00000103730
Gm5909,ENSMUSG00000082491
Traj16,ENSMUSG00000076913
Hid1,ENSMUSG00000034586
Gm28885,ENSMUSG00000100408
Gm12192,ENSMUSG00000081570
Slc27a5,ENSMUSG00000030382
Pja2,ENSMUSG00000024083
Gm21529,ENSMUSG00000095192
Gm15918,ENSMUSG00000087652
Gm21232,ENSMUSG00000098011
Gm27044,ENSMUSG00000098213
Prima1,ENSMUSG00000041669
Ntmt1,ENSMUSG00000026857
Gm28408,ENSMUSG00000099821
Gm37330,ENSMUSG00000103208
Oc90,ENSMUSG00000015001
Gm36973,ENSMUSG00000104307
Gm11631,ENSMUSG00000084079
Hsdl2,ENSMUSG00000028383
Ceacam13,ENSMUSG00000057195
Zfp617,ENSMUSG00000066880
Arl4d,ENSMUSG00000034936
Gm28456,ENSMUSG00000101003
Gm15911,ENSMUSG00000086506
Sqstm1,ENSMUSG00000015837
E330010L02Rik,ENSMUSG00000086959
Gm38186,ENSMUSG00000103668
Gm16565,ENSMUSG00000089829
Gm10825,ENSMUSG00000096937
Gm35843,ENSMUSG00000102304
Gm37856,ENSMUSG00000103768
Gm14626,ENSMUSG00000084369
Foxq1,ENSMUSG00000038415
Mterf3,ENSMUSG00000021519
Hipk4,ENSMUSG00000040424
Cldn34b4,ENSMUSG00000073085
RP24-235L14.3,ENSMUSG00000105155
Pom121l12,ENSMUSG00000084135
Pnp,ENSMUSG00000021871
Gm20521,ENSMUSG00000092232
Ikzf3,ENSMUSG00000018168
Gm21774,ENSMUSG00000100737
Pacsin1,ENSMUSG00000040276
Gm8756,ENSMUSG00000098238
Psen2,ENSMUSG00000010609
Gm5793,ENSMUSG00000081175
Gm15356,ENSMUSG00000085109
Evc2,ENSMUSG00000050248
Gm16206,ENSMUSG00000085174
Sbk2,ENSMUSG00000030433
Gm15355,ENSMUSG00000083905
Gm26918,ENSMUSG00000097976
Gm29627,ENSMUSG00000100517
Bsph2-ps,ENSMUSG00000098644
Gm29256,ENSMUSG00000100604
Gnpda1,ENSMUSG00000052102
Vmn1r95,ENSMUSG00000094735
Selk,ENSMUSG00000042682
Gucy2c,ENSMUSG00000042638
Vmn2r2,ENSMUSG00000043897
Atp6v1b2,ENSMUSG00000006273
Olfr1355,ENSMUSG00000062873
Pdpk1,ENSMUSG00000024122
Ighv9-1,ENSMUSG00000096805
Smim7,ENSMUSG00000044600
Ndufb7,ENSMUSG00000033938
Gm3604,ENSMUSG00000094942
Gm29382,ENSMUSG00000100861
Zfp568,ENSMUSG00000074221
Slc25a22,ENSMUSG00000019082
Zfp236,ENSMUSG00000041258
Alms1,ENSMUSG00000063810
Soat1,ENSMUSG00000026600
Vmn1r168,ENSMUSG00000074291
Arx,ENSMUSG00000035277
1700112J05Rik,ENSMUSG00000086632
P2ry14,ENSMUSG00000036381
Phf11d,ENSMUSG00000068245
Rpl38-ps2,ENSMUSG00000080921
Rbmx2,ENSMUSG00000031107
Olfr1165-ps,ENSMUSG00000046590
Krt39,ENSMUSG00000064165
Olfr218,ENSMUSG00000046643
Pcdhga10,ENSMUSG00000102222
Bptf,ENSMUSG00000040481
Platr8,ENSMUSG00000063751
Btn2a2,ENSMUSG00000053216
Gm20888,ENSMUSG00000094616
Abcc6,ENSMUSG00000030834
Gm28218,ENSMUSG00000099824
RP23-342M4.2,ENSMUSG00000106491
Gm28224,ENSMUSG00000100317
Kif9,ENSMUSG00000032489
Gm20479,ENSMUSG00000092367
RP23-342M4.3,ENSMUSG00000105485
Gria2,ENSMUSG00000033981
Gm28238,ENSMUSG00000100653
Gm26954,ENSMUSG00000098233
B4galt7,ENSMUSG00000021504
RP23-451C1.2,ENSMUSG00000105571
Ccdc30,ENSMUSG00000028637
RP23-342M4.5,ENSMUSG00000106048
RP23-162P5.1,ENSMUSG00000104535
Gm9625,ENSMUSG00000097906
Sfmbt2,ENSMUSG00000061186
Vnn1,ENSMUSG00000037440
RP23-89P21.7,ENSMUSG00000107786
Il21,ENSMUSG00000027718
Chp1,ENSMUSG00000014077
Snhg3,ENSMUSG00000085241
Gm11710,ENSMUSG00000069609
Gm38168,ENSMUSG00000102195
RP23-408A1.6,ENSMUSG00000107133
RP24-223N5.1,ENSMUSG00000105392
Gm14300,ENSMUSG00000083410
RP23-39M18.2,ENSMUSG00000106841
Gpr17,ENSMUSG00000052229
5730422E09Rik,ENSMUSG00000097191
Gm37603,ENSMUSG00000103859
1700049E17Rik1,ENSMUSG00000079271
Dzip1l,ENSMUSG00000037784
Pfkfb1,ENSMUSG00000025271
Lce1c,ENSMUSG00000042092
Rae1,ENSMUSG00000027509
F730043M19Rik,ENSMUSG00000052125
Snx21,ENSMUSG00000050373
Gm11646,ENSMUSG00000085033
Gm3623,ENSMUSG00000092308
Apoc2,ENSMUSG00000002992
Gm28572,ENSMUSG00000100412
Gm7713,ENSMUSG00000071750
Gm15770,ENSMUSG00000082308
Gm8172,ENSMUSG00000082926
Gm20519,ENSMUSG00000092261
AA623943,ENSMUSG00000081478
Gm29137,ENSMUSG00000101897
Gm17796,ENSMUSG00000101729
Dcaf7,ENSMUSG00000049354
Gm13021,ENSMUSG00000086437
Wnt5a,ENSMUSG00000021994
Gm13452,ENSMUSG00000082015
Creb3l1,ENSMUSG00000027230
Gm7967,ENSMUSG00000100009
Cdh4,ENSMUSG00000000305
Gnpat,ENSMUSG00000031985
Gm16294,ENSMUSG00000056332
Krt40,ENSMUSG00000059169
Gm11197,ENSMUSG00000085115
Gm15711,ENSMUSG00000082570
Gm9658,ENSMUSG00000098002
Kctd9,ENSMUSG00000034327
Enpp7,ENSMUSG00000046697
Gm13039,ENSMUSG00000083826
Slc26a5,ENSMUSG00000029015
Gm15712,ENSMUSG00000083827
Zc3h12a,ENSMUSG00000042677
1700072B07Rik,ENSMUSG00000100487
Cul1,ENSMUSG00000029686
Gm13026,ENSMUSG00000085047
RP23-400D9.3,ENSMUSG00000106056
Tex37,ENSMUSG00000051896
Gm11711,ENSMUSG00000089722
Aff2,ENSMUSG00000031189
Prpf31,ENSMUSG00000008373
Gm15713,ENSMUSG00000085499
1700041M05Rik,ENSMUSG00000087010
Psmc3,ENSMUSG00000002102
Gm37946,ENSMUSG00000102967
RP24-266J20.3,ENSMUSG00000107802
Prdm2,ENSMUSG00000057637
Gm3159,ENSMUSG00000095056
BC002163,ENSMUSG00000081824
Gm21642,ENSMUSG00000101908
Smek2,ENSMUSG00000020463
Wnt2,ENSMUSG00000010797
CH25-194I22.3,ENSMUSG00000106973
Dcun1d1,ENSMUSG00000027708
RP24-122I22.4,ENSMUSG00000106564
Gm37615,ENSMUSG00000103836
Gm40,ENSMUSG00000082497
Mcam,ENSMUSG00000032135
Prl7a2,ENSMUSG00000046899
Gm28860,ENSMUSG00000100676
1110065P20Rik,ENSMUSG00000078570
Foxi3,ENSMUSG00000055874
L3hypdh,ENSMUSG00000019718
Prex2,ENSMUSG00000048960
Gm9427,ENSMUSG00000080073
Gm21715,ENSMUSG00000100179
Gm28216,ENSMUSG00000101719
Ccl19-ps3,ENSMUSG00000094162
Gm37291,ENSMUSG00000103704
Gm26784,ENSMUSG00000097438
Gm37029,ENSMUSG00000104073
Gm28891,ENSMUSG00000095141
1700006A11Rik,ENSMUSG00000027973
Fundc1,ENSMUSG00000025040
Gm37188,ENSMUSG00000102183
RP23-31J24.2,ENSMUSG00000105613
Ube2d1,ENSMUSG00000019927
Gm15462,ENSMUSG00000086189
2310022A10Rik,ENSMUSG00000049643
Gm8109,ENSMUSG00000103155
Gm15849,ENSMUSG00000090079
Gm6539,ENSMUSG00000083683
Rps15a-ps2,ENSMUSG00000067351
Slc2a4,ENSMUSG00000018566
Nrn1,ENSMUSG00000039114
Olfr267,ENSMUSG00000043385
H2afy2,ENSMUSG00000020086
Gm11488,ENSMUSG00000081871
Gm15427,ENSMUSG00000081051
RP23-412L13.4,ENSMUSG00000106413
Vmn1r-ps84,ENSMUSG00000092496
Gm15665,ENSMUSG00000083420
RP23-62E15.1,ENSMUSG00000108190
Gm14574,ENSMUSG00000083484
Gm14346,ENSMUSG00000094558
Slco4c1,ENSMUSG00000040693
RP23-313F7.7,ENSMUSG00000106614
Rbm6-ps1,ENSMUSG00000101589
Fry,ENSMUSG00000056602
Gm38286,ENSMUSG00000103214
Zfp862-ps,ENSMUSG00000107476
Gm28339,ENSMUSG00000100064
Rab3b,ENSMUSG00000003411
Duxbl3,ENSMUSG00000072672
Gm14575,ENSMUSG00000083665
Gm14650,ENSMUSG00000083982
RP24-89C11.2,ENSMUSG00000106296
Gm15996,ENSMUSG00000090026
2310011J03Rik,ENSMUSG00000020133
RP23-346J12.2,ENSMUSG00000107631
R3hdm2,ENSMUSG00000025404
Gm16242,ENSMUSG00000082069
Gm28643,ENSMUSG00000100135
Scarf1,ENSMUSG00000038188
Gm37322,ENSMUSG00000104327
Rbm15,ENSMUSG00000048109
4933404O12Rik,ENSMUSG00000097908
Tmem92,ENSMUSG00000075610
Gm15109,ENSMUSG00000072929
Mybph,ENSMUSG00000042451
Mrto4,ENSMUSG00000028741
RP23-333I5.5,ENSMUSG00000105846
Mlxipl,ENSMUSG00000005373
Anapc13,ENSMUSG00000035048
RP23-333I5.8,ENSMUSG00000105793
Gm29164,ENSMUSG00000101077
Nab1,ENSMUSG00000002881
Orm2,ENSMUSG00000061540
Gm29163,ENSMUSG00000101392
Upk3bl,ENSMUSG00000006143
Gm13495,ENSMUSG00000080782
Gm8824,ENSMUSG00000098028
Klra17,ENSMUSG00000014543
Nupr1l,ENSMUSG00000095789
Rpl18a-ps1,ENSMUSG00000059033
Rgs13,ENSMUSG00000051079
RP24-511F2.3,ENSMUSG00000104546
Gm26925,ENSMUSG00000098039
RP24-511F2.1,ENSMUSG00000104822
1700028E10Rik,ENSMUSG00000097321
RP24-511F2.4,ENSMUSG00000104548
Gm11792,ENSMUSG00000083137
Olfr1137,ENSMUSG00000075150
RP24-511F2.2,ENSMUSG00000105710
Pcdh8,ENSMUSG00000036422
Gm11791,ENSMUSG00000084853
Gm16541,ENSMUSG00000090117
RP23-105B8.2,ENSMUSG00000105011
Tmem134,ENSMUSG00000024845
Gm11793,ENSMUSG00000082510
Api5,ENSMUSG00000027193
RP23-23C9.4,ENSMUSG00000107610
Gm5578,ENSMUSG00000029633
RP23-4P1.7,ENSMUSG00000106659
Syngr1,ENSMUSG00000022415
RP23-4P1.5,ENSMUSG00000104576
Gm5395,ENSMUSG00000082342
Lpar5,ENSMUSG00000067714
Psma6,ENSMUSG00000021024
RP24-79A6.9,ENSMUSG00000106766
Gm8101,ENSMUSG00000104202
Tex19.2,ENSMUSG00000039337
Nsun6,ENSMUSG00000026707
Gm29189,ENSMUSG00000101733
Krtap16-1,ENSMUSG00000078253
Egfr,ENSMUSG00000020122
1190002F15Rik,ENSMUSG00000098318
RP24-155K17.1,ENSMUSG00000107011
Dnajc16,ENSMUSG00000040697
Kcmf1,ENSMUSG00000055239
Gm15153,ENSMUSG00000082733
Tbkbp1,ENSMUSG00000038517
Reg3d,ENSMUSG00000068341
Prl7a1,ENSMUSG00000006488
Cpt1b,ENSMUSG00000078937
Gm9748,ENSMUSG00000102774
RP23-332I1.7,ENSMUSG00000105532
Mycs,ENSMUSG00000044597
Rps6,ENSMUSG00000028495
Gm37137,ENSMUSG00000102874
RP24-324M10.2,ENSMUSG00000104793
Kif18a,ENSMUSG00000027115
A430027C01Rik,ENSMUSG00000104432
Gm28578,ENSMUSG00000100417
Gm37210,ENSMUSG00000104029
Gm15186,ENSMUSG00000083906
Gm37023,ENSMUSG00000104078
Gm1989,ENSMUSG00000096724
Gm15190,ENSMUSG00000082693
Apc2,ENSMUSG00000020135
Gm11457,ENSMUSG00000086453
Gm14366,ENSMUSG00000082326
Gm5416,ENSMUSG00000094733
Platr13,ENSMUSG00000086475
Gm14375,ENSMUSG00000082270
Gm12140,ENSMUSG00000081112
RP23-52D17.5,ENSMUSG00000108057
Tmem176a,ENSMUSG00000023367
5730437C11Rik,ENSMUSG00000085121
Dgkk,ENSMUSG00000062393
Gm13326,ENSMUSG00000082235
1700039E22Rik,ENSMUSG00000092369
Lmtk2,ENSMUSG00000038970
Gm17054,ENSMUSG00000091459
Rbm25,ENSMUSG00000010608
Tbck,ENSMUSG00000028030
Phtf1os,ENSMUSG00000089998
Olfr1138,ENSMUSG00000075149
Teddm1b,ENSMUSG00000043282
Rbak,ENSMUSG00000061898
Gm37605,ENSMUSG00000103855
RP23-24I14.7,ENSMUSG00000106298
Slc5a5,ENSMUSG00000000792
Asb8,ENSMUSG00000048175
Adamtsl3,ENSMUSG00000070469
Gm20395,ENSMUSG00000092469
Gm9750,ENSMUSG00000024658
A830080D01Rik,ENSMUSG00000044150
RP23-178I17.4,ENSMUSG00000107917
Zfp683,ENSMUSG00000049410
RP23-4P1.6,ENSMUSG00000106541
Gm38352,ENSMUSG00000102459
Gm37879,ENSMUSG00000104107
Gm38057,ENSMUSG00000102143
Cux2,ENSMUSG00000042589
Olfr593,ENSMUSG00000073955
Car13,ENSMUSG00000027555
Cep63,ENSMUSG00000032534
Psd2,ENSMUSG00000024347
Ooep,ENSMUSG00000032346
4932411N23Rik,ENSMUSG00000058670
Olfr594,ENSMUSG00000073954
Nr2e1,ENSMUSG00000019803
RP24-314I8.3,ENSMUSG00000105170
Olfr595-ps1,ENSMUSG00000083383
Pmvk,ENSMUSG00000027952
N4bp2l2,ENSMUSG00000029655
C4a,ENSMUSG00000015451
Txlna,ENSMUSG00000053841
Gm16081,ENSMUSG00000086633
Dtx3,ENSMUSG00000040415
Pecr,ENSMUSG00000026189
Gm14525,ENSMUSG00000071788
Jade1,ENSMUSG00000025764
Eif4e2,ENSMUSG00000026254
Gm9974,ENSMUSG00000055497
Gm37453,ENSMUSG00000103703
Gm15585,ENSMUSG00000084881
RP24-457L7.4,ENSMUSG00000108271
Pdzd4,ENSMUSG00000002006
RP24-457L7.3,ENSMUSG00000108111
Gm12411,ENSMUSG00000081559
1190002N15Rik,ENSMUSG00000045414
RP23-314M6.1,ENSMUSG00000105148
Rarres1,ENSMUSG00000049404
F730311O21Rik,ENSMUSG00000100658
RP23-333I5.4,ENSMUSG00000106063
Gm14213,ENSMUSG00000081313
RP24-343A12.4,ENSMUSG00000107387
Cacna2d1,ENSMUSG00000040118
Pou1f1,ENSMUSG00000004842
RP23-333I5.6,ENSMUSG00000104583
Gm15995,ENSMUSG00000090193
Tlr7,ENSMUSG00000044583
Itpa-ps1,ENSMUSG00000081476
Gm29468,ENSMUSG00000100268
RP23-333I5.7,ENSMUSG00000106443
Dbt,ENSMUSG00000000340
Gm5384,ENSMUSG00000080998
Gm28826,ENSMUSG00000101447
RP23-333I5.2,ENSMUSG00000105933
Gm4852,ENSMUSG00000081185
Mnda,ENSMUSG00000026536
Gm38308,ENSMUSG00000102709
RP24-535M14.2,ENSMUSG00000104721
Gm14333,ENSMUSG00000095907
RP23-263B18.4,ENSMUSG00000107176
Gm36468,ENSMUSG00000103008
RP23-333I5.9,ENSMUSG00000105083
Rpsa-ps3,ENSMUSG00000083580
RP23-434H17.5,ENSMUSG00000105130
Irx4,ENSMUSG00000021604
2810474O19Rik,ENSMUSG00000032712
A230050P20Rik,ENSMUSG00000038884
Kcnc4,ENSMUSG00000027895
Sptbn4,ENSMUSG00000011751
Gm12408,ENSMUSG00000085980
Psat1,ENSMUSG00000024640
Gm37189,ENSMUSG00000102180
4930448I06Rik,ENSMUSG00000104072
Col9a2,ENSMUSG00000028626
Gm12440,ENSMUSG00000086833
Fam131b,ENSMUSG00000029861
Gm829,ENSMUSG00000073860
Smurf1,ENSMUSG00000038780
Gm28634,ENSMUSG00000100185
Lrit3,ENSMUSG00000093865
Nsmce1,ENSMUSG00000030750
RP24-314I8.2,ENSMUSG00000105317
Gm38106,ENSMUSG00000102266
Olfr1140,ENSMUSG00000068817
Tm4sf4,ENSMUSG00000027801
Pax2,ENSMUSG00000004231
Apopt1,ENSMUSG00000037787
Galnt5,ENSMUSG00000026828
Stk11,ENSMUSG00000003068
Tnc,ENSMUSG00000028364
Vmn2r78,ENSMUSG00000091962
Vmn1r-ps103,ENSMUSG00000084924
Dnttip1,ENSMUSG00000017299
Zfp353-ps,ENSMUSG00000095057
Gm29185,ENSMUSG00000101112
Gm20832,ENSMUSG00000099645
Gm9027,ENSMUSG00000092029
2410124H12Rik,ENSMUSG00000051297
Vmn1r-ps104,ENSMUSG00000081283
Gm37972,ENSMUSG00000102378
Tnfrsf8,ENSMUSG00000028602
Gm27197,ENSMUSG00000098383
Gm37692,ENSMUSG00000104349
Gm13584,ENSMUSG00000087539
Jph2,ENSMUSG00000017817
Mrpl35,ENSMUSG00000052962
Zkscan3,ENSMUSG00000021327
Vprbp,ENSMUSG00000040325
Phf10,ENSMUSG00000023883
Gm7415,ENSMUSG00000095802
Loxl4,ENSMUSG00000025185
Olfr117,ENSMUSG00000095286
Gm37994,ENSMUSG00000103333
RP23-267O21.3,ENSMUSG00000105561
Gm38279,ENSMUSG00000104080
Nipsnap3a,ENSMUSG00000015242
2810002D19Rik,ENSMUSG00000045464
Vmn1r225,ENSMUSG00000043537
RP23-356K2.6,ENSMUSG00000105824
Gm13016,ENSMUSG00000087084
Renbp,ENSMUSG00000031387
Gm3149,ENSMUSG00000079389
Gm21647,ENSMUSG00000101417
Gm16328,ENSMUSG00000085679
Lmod1,ENSMUSG00000048096
Clic6,ENSMUSG00000022949
4930562A09Rik,ENSMUSG00000086945
B3galt4,ENSMUSG00000067370
Mettl21b,ENSMUSG00000080115
Rsbn1,ENSMUSG00000044098
RP23-4P1.3,ENSMUSG00000106191
RP23-359M3.5,ENSMUSG00000107788
Vmn1r123,ENSMUSG00000094385
RP23-59B8.1,ENSMUSG00000104798
Gm21845,ENSMUSG00000103058
Hsd17b7,ENSMUSG00000026675
4933423P22Rik,ENSMUSG00000085471
Mapk14,ENSMUSG00000053436
Calcoco2,ENSMUSG00000006056
Tcp10b,ENSMUSG00000055602
Bpgm,ENSMUSG00000038871
Tsc22d3,ENSMUSG00000031431
AI849053,ENSMUSG00000097280
Tgm5,ENSMUSG00000053675
Olfr1141,ENSMUSG00000075148
Bsdc1,ENSMUSG00000040859
Gm5430,ENSMUSG00000098180
Gm26667,ENSMUSG00000097418
Dennd2a,ENSMUSG00000038456
RP23-441J16.5,ENSMUSG00000107556
Capn9,ENSMUSG00000031981
Gm14374,ENSMUSG00000095814
Olfr152,ENSMUSG00000068816
Gatad1,ENSMUSG00000007415
Sap30bp,ENSMUSG00000020755
Dppa1,ENSMUSG00000064010
Gm10071,ENSMUSG00000059776
R74862,ENSMUSG00000059277
Olfr1409-ps1,ENSMUSG00000103338
Mdh1b,ENSMUSG00000025963
4933411G06Rik,ENSMUSG00000062224
Gm38344,ENSMUSG00000102452
Gm29653,ENSMUSG00000101654
2900093K20Rik,ENSMUSG00000099632
Gm37962,ENSMUSG00000104392
Gm17177,ENSMUSG00000091834
Gm7346,ENSMUSG00000090795
Gm20809,ENSMUSG00000093868
Gm37314,ENSMUSG00000104094
Gm14373,ENSMUSG00000081232
Ndufb4,ENSMUSG00000022820
Bok,ENSMUSG00000026278
Gm38090,ENSMUSG00000103246
Gm21873,ENSMUSG00000102019
Gm27014,ENSMUSG00000098026
Tulp1,ENSMUSG00000037446
Prrt3,ENSMUSG00000045009
Gm14452,ENSMUSG00000081486
Cryba4,ENSMUSG00000066975
Perm1,ENSMUSG00000078486
4930542C16Rik,ENSMUSG00000048628
Speer6-ps1,ENSMUSG00000091304
Gm18117,ENSMUSG00000100530
Gm29425,ENSMUSG00000101440
Gm37621,ENSMUSG00000103672
Gm38336,ENSMUSG00000104002
Slc7a11,ENSMUSG00000027737
Gm8292,ENSMUSG00000100215
RP23-373G12.4,ENSMUSG00000106231
Gm17230,ENSMUSG00000091730
Lsg1,ENSMUSG00000022538
Gm28777,ENSMUSG00000100763
Gm11985,ENSMUSG00000087512
Gm28587,ENSMUSG00000101107
Gm21881,ENSMUSG00000101221
Gm28849,ENSMUSG00000101737
Gm14817,ENSMUSG00000085669
Olfr1408,ENSMUSG00000062527
Gm37196,ENSMUSG00000104067
